time,feed_id,entered,exited,occupancy
2025-08-23T11:55:51Z,a6707943,9,9,0
2025-08-23T11:55:52Z,a6707943,9,9,0
2025-08-23T11:55:53Z,a6707943,9,9,0
2025-08-23T11:55:54Z,a6707943,9,9,0
2025-08-23T11:55:55Z,a6707943,9,9,0
2025-08-23T11:55:57Z,a6707943,9,9,0
2025-08-23T11:55:58Z,a6707943,9,9,0
2025-08-23T11:55:59Z,a6707943,9,9,0
2025-08-23T11:56:00Z,a6707943,9,9,0
2025-08-23T11:56:01Z,a6707943,9,9,0
2025-08-23T11:56:02Z,a6707943,9,9,0
2025-08-23T11:56:03Z,a6707943,9,9,0
2025-08-23T11:56:04Z,a6707943,9,9,0
2025-08-23T11:56:05Z,a6707943,9,9,0
2025-08-23T11:56:06Z,a6707943,9,9,0
2025-08-23T11:56:07Z,a6707943,9,9,0
2025-08-23T11:56:08Z,a6707943,9,9,0
2025-08-23T11:56:09Z,a6707943,9,9,0
2025-08-23T11:56:10Z,a6707943,9,9,0
2025-08-23T11:56:11Z,a6707943,9,9,0
2025-08-23T11:56:12Z,a6707943,9,9,0
2025-08-23T11:56:13Z,a6707943,9,9,0
2025-08-23T11:56:14Z,a6707943,9,9,0
2025-08-23T11:56:15Z,a6707943,9,9,0
2025-08-23T11:56:16Z,a6707943,9,9,0
2025-08-23T11:56:17Z,a6707943,9,10,-1
2025-08-23T11:56:18Z,a6707943,9,10,-1
2025-08-23T11:56:19Z,a6707943,9,10,-1
2025-08-23T11:56:20Z,a6707943,9,10,-1
2025-08-23T11:56:21Z,a6707943,9,10,-1
2025-08-23T11:56:22Z,a6707943,9,10,-1
2025-08-23T11:56:23Z,a6707943,11,10,1
2025-08-23T11:56:24Z,a6707943,11,10,1
2025-08-23T11:56:25Z,a6707943,11,10,1
2025-08-23T11:56:26Z,a6707943,11,10,1
2025-08-23T11:56:27Z,a6707943,11,10,1
2025-08-23T11:56:28Z,a6707943,11,10,1
2025-08-23T11:56:29Z,a6707943,11,10,1
2025-08-23T11:56:30Z,a6707943,11,10,1
2025-08-23T11:56:31Z,a6707943,11,10,1
2025-08-23T11:56:32Z,a6707943,11,11,0
2025-08-23T11:56:33Z,a6707943,11,11,0
2025-08-23T11:56:34Z,a6707943,11,11,0
2025-08-23T11:56:35Z,a6707943,11,11,0
2025-08-23T11:56:36Z,a6707943,11,11,0
2025-08-23T11:56:37Z,a6707943,11,11,0
2025-08-23T11:56:38Z,a6707943,11,11,0
2025-08-23T11:56:39Z,a6707943,11,11,0
2025-08-23T11:56:40Z,a6707943,11,11,0
2025-08-23T11:56:41Z,a6707943,11,11,0
2025-08-23T11:56:42Z,a6707943,11,11,0
2025-08-23T11:56:43Z,a6707943,11,11,0
2025-08-23T11:56:44Z,a6707943,11,12,-1
